State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
Florida,"Lake County, FL",0302.07,80.6,79.6-81.6,2.0965
Florida,"Lake County, FL",0302.08,81.1,79.6-81.6,1.8228
Florida,"Lake County, FL",0302.09,77.2,75.2-77.5,1.8848
Florida,"Lake County, FL",0303.02,78.3,77.6-79.5,1.5367
Florida,"Lake County, FL",0303.05,81.8,81.7-97.5,2.4824
Florida,"Lake County, FL",0303.06,75.6,75.2-77.5,1.459
Florida,"Lake County, FL",0303.07,78.1,77.6-79.5,1.7444
Florida,"Lake County, FL",0303.08,77.9,77.6-79.5,1.6392
Florida,"Lake County, FL",0304.05,76,75.2-77.5,1.1402
Florida,"Lake County, FL",0304.06,75.1,56.9-75.1,3.1586
Florida,"Lake County, FL",0304.07,74.9,56.9-75.1,2.1966
Florida,"Lake County, FL",0304.08,78.9,77.6-79.5,2.1708
Florida,"Lake County, FL",0304.09,,,
Florida,"Lake County, FL",0304.10,79.4,77.6-79.5,1.6632
Florida,"Lake County, FL",0304.11,,,
Florida,"Lake County, FL",0305.02,,,
Florida,"Lake County, FL",0305.03,69.4,56.9-75.1,2.4485
Florida,"Lake County, FL",0305.04,76,75.2-77.5,1.8339
Florida,"Lake County, FL",0306.01,,,
Florida,"Lake County, FL",0306.02,70.5,56.9-75.1,1.7378
Florida,"Lake County, FL",0307.01,77.7,77.6-79.5,0.9995
Florida,"Lake County, FL",0307.02,77.9,77.6-79.5,1.3404
Florida,"Lake County, FL",0308.03,76.2,75.2-77.5,2.143
Florida,"Lake County, FL",0308.04,76.1,75.2-77.5,2.5666
Florida,"Lake County, FL",0308.05,77.1,75.2-77.5,1.5773
Florida,"Lake County, FL",0308.06,75.7,75.2-77.5,0.7761
Florida,"Lake County, FL",0308.07,79.5,77.6-79.5,1.7756
Florida,"Lake County, FL",0309.02,80.6,79.6-81.6,1.78
Florida,"Lake County, FL",0309.12,76.1,75.2-77.5,1.5827
Florida,"Lake County, FL",0309.13,82,81.7-97.5,1.6754
Florida,"Lake County, FL",0309.14,75.7,75.2-77.5,3.827
Florida,"Lake County, FL",0310.00,79.5,77.6-79.5,1.4455
Florida,"Lake County, FL",0311.01,80,79.6-81.6,2.1706
Florida,"Lake County, FL",0311.02,76.8,75.2-77.5,1.0382
Florida,"Lake County, FL",0311.03,80.9,79.6-81.6,2.6149
Florida,"Lake County, FL",0312.02,77.7,77.6-79.5,1.8709
Florida,"Lake County, FL",0312.03,,,
Florida,"Lake County, FL",0312.04,78.5,77.6-79.5,1.0808
Florida,"Lake County, FL",0312.05,75.5,75.2-77.5,2.515
Florida,"Lake County, FL",0313.01,76.8,75.2-77.5,1.3169
Florida,"Lake County, FL",0313.05,76.6,75.2-77.5,1.2379
Florida,"Lake County, FL",0313.06,80.4,79.6-81.6,1.6018
Florida,"Lake County, FL",0313.07,78.9,77.6-79.5,0.947
Florida,"Lake County, FL",0313.08,85.9,81.7-97.5,2.1295
Florida,"Lake County, FL",0313.09,81.7,81.7-97.5,2.52
Florida,"Lake County, FL",0313.10,83.1,81.7-97.5,2.2026
Florida,"Lake County, FL",0313.11,78.8,77.6-79.5,1.0359
Florida,"Lee County, FL",0003.01,78.6,77.6-79.5,2.8567
Florida,"Lee County, FL",0003.02,,,
Florida,"Lee County, FL",0004.01,73.5,56.9-75.1,1.8678
Florida,"Lee County, FL",0004.02,,,
Florida,"Lee County, FL",0005.02,72.5,56.9-75.1,1.3893
Florida,"Lee County, FL",0005.03,73.9,56.9-75.1,1.963
Florida,"Lee County, FL",0005.04,75.1,56.9-75.1,2.8178
Florida,"Lee County, FL",0006.00,71.4,56.9-75.1,1.5117
Florida,"Lee County, FL",0007.00,72.6,56.9-75.1,1.9444
Florida,"Lee County, FL",0008.00,80.8,79.6-81.6,0.9429
Florida,"Lee County, FL",0009.00,76.6,75.2-77.5,1.2774
Florida,"Lee County, FL",0010.00,78.6,77.6-79.5,1.7339
Florida,"Lee County, FL",0011.01,73.1,56.9-75.1,2.8391
Florida,"Lee County, FL",0011.02,72.1,56.9-75.1,1.7193
Florida,"Lee County, FL",0012.01,80.5,79.6-81.6,2.1866
Florida,"Lee County, FL",0012.02,78.2,77.6-79.5,1.0699
Florida,"Lee County, FL",0013.00,77.8,77.6-79.5,2.016
Florida,"Lee County, FL",0014.01,76.4,75.2-77.5,1.9377
Florida,"Lee County, FL",0014.02,80.3,79.6-81.6,1.63
Florida,"Lee County, FL",0015.01,87.1,81.7-97.5,2.1669
Florida,"Lee County, FL",0015.02,73.8,56.9-75.1,1.4107
Florida,"Lee County, FL",0016.01,79.2,77.6-79.5,1.2304
Florida,"Lee County, FL",0016.02,82.8,81.7-97.5,2.5463
Florida,"Lee County, FL",0017.01,77.6,77.6-79.5,1.8704
Florida,"Lee County, FL",0017.03,81,79.6-81.6,1.5373
Florida,"Lee County, FL",0017.05,80.3,79.6-81.6,3.1695
Florida,"Lee County, FL",0017.06,84.5,81.7-97.5,2.7182
Florida,"Lee County, FL",0017.07,,,
Florida,"Lee County, FL",0018.01,80.1,79.6-81.6,1.3199
Florida,"Lee County, FL",0018.02,82.3,81.7-97.5,2.7369
Florida,"Lee County, FL",0019.03,,,
Florida,"Lee County, FL",0019.06,76.2,75.2-77.5,2.8836
Florida,"Lee County, FL",0019.07,85.5,81.7-97.5,1.8767
Florida,"Lee County, FL",0019.08,,,
Florida,"Lee County, FL",0019.10,75.4,75.2-77.5,1.1175
Florida,"Lee County, FL",0019.11,81.2,79.6-81.6,1.8225
Florida,"Lee County, FL",0019.12,78.9,77.6-79.5,1.316
Florida,"Lee County, FL",0019.13,78,77.6-79.5,1.3254
Florida,"Lee County, FL",0019.14,,,
Florida,"Lee County, FL",0019.15,,,
Florida,"Lee County, FL",0101.02,80.1,79.6-81.6,1.2788
Florida,"Lee County, FL",0101.03,77.8,77.6-79.5,1.4036
Florida,"Lee County, FL",0101.04,,,
Florida,"Lee County, FL",0101.05,79,77.6-79.5,1.2555
Florida,"Lee County, FL",0102.01,78.7,77.6-79.5,1.7183
Florida,"Lee County, FL",0102.03,75.3,75.2-77.5,2.358
Florida,"Lee County, FL",0102.04,77.6,77.6-79.5,1.2972
Florida,"Lee County, FL",0103.02,76.2,75.2-77.5,1.063
Florida,"Lee County, FL",0103.03,80.5,79.6-81.6,1.8574
Florida,"Lee County, FL",0103.04,83.4,81.7-97.5,2.8022
Florida,"Lee County, FL",0103.05,78.9,77.6-79.5,1.8581
Florida,"Lee County, FL",0103.06,75.9,75.2-77.5,1.3924
Florida,"Lee County, FL",0103.07,,,
Florida,"Lee County, FL",0104.04,79.9,79.6-81.6,1.9394
Florida,"Lee County, FL",0104.05,80.1,79.6-81.6,1.1441
Florida,"Lee County, FL",0104.06,78.5,77.6-79.5,1.4991
Florida,"Lee County, FL",0104.07,85.4,81.7-97.5,3.2955
Florida,"Lee County, FL",0104.09,81.6,79.6-81.6,2.0496
Florida,"Lee County, FL",0104.10,78.8,77.6-79.5,1.4593
Florida,"Lee County, FL",0104.11,80.7,79.6-81.6,2.1381
Florida,"Lee County, FL",0104.12,81,79.6-81.6,2.6266
Florida,"Lee County, FL",0105.01,78,77.6-79.5,0.9336
Florida,"Lee County, FL",0105.02,79.8,79.6-81.6,1.4564
Florida,"Lee County, FL",0106.01,77.2,75.2-77.5,1.2945
Florida,"Lee County, FL",0106.02,76.8,75.2-77.5,2.113
Florida,"Lee County, FL",0107.01,81.2,79.6-81.6,1.7875
Florida,"Lee County, FL",0107.02,,,
Florida,"Lee County, FL",0108.01,79.4,77.6-79.5,1.1324
Florida,"Lee County, FL",0108.02,76,75.2-77.5,1.8921
Florida,"Lee County, FL",0108.03,80.1,79.6-81.6,1.5024
Florida,"Lee County, FL",0201.01,,,
Florida,"Lee County, FL",0201.02,75.7,75.2-77.5,2.7215
Florida,"Lee County, FL",0202.01,77.1,75.2-77.5,2.9437
Florida,"Lee County, FL",0202.02,75.2,75.2-77.5,1.6321
Florida,"Lee County, FL",0203.00,72.1,56.9-75.1,2.2144
Florida,"Lee County, FL",0204.00,79.7,79.6-81.6,1.6348
Florida,"Lee County, FL",0205.01,74.1,56.9-75.1,0.9476
Florida,"Lee County, FL",0205.02,82.2,81.7-97.5,2.5262
Florida,"Lee County, FL",0206.00,69.7,56.9-75.1,3.6098
Florida,"Lee County, FL",0207.00,78.1,77.6-79.5,1.5833
Florida,"Lee County, FL",0208.00,72,56.9-75.1,2.128
Florida,"Lee County, FL",0301.00,78.6,77.6-79.5,3.0389
Florida,"Lee County, FL",0302.01,81,79.6-81.6,1.9806
Florida,"Lee County, FL",0302.02,76.4,75.2-77.5,1.5107
Florida,"Lee County, FL",0302.03,75.1,56.9-75.1,1.773
Florida,"Lee County, FL",0302.04,,,
Florida,"Lee County, FL",0303.00,,,
Florida,"Lee County, FL",0401.08,,,
Florida,"Lee County, FL",0401.09,81.2,79.6-81.6,3.4462
Florida,"Lee County, FL",0401.10,80,79.6-81.6,2.6297
Florida,"Lee County, FL",0401.11,,,
Florida,"Lee County, FL",0401.12,80.1,79.6-81.6,1.8715
Florida,"Lee County, FL",0401.13,79.5,77.6-79.5,3.9541
Florida,"Lee County, FL",0401.14,86.3,81.7-97.5,2.5732
Florida,"Lee County, FL",0401.15,78.2,77.6-79.5,1.8938
Florida,"Lee County, FL",0401.16,79.4,77.6-79.5,1.661
Florida,"Lee County, FL",0401.17,80.6,79.6-81.6,0.9155
Florida,"Lee County, FL",0401.18,80.5,79.6-81.6,3.3132
Florida,"Lee County, FL",0401.19,,,
Florida,"Lee County, FL",0401.20,,,
Florida,"Lee County, FL",0401.21,75.8,75.2-77.5,3.4041
Florida,"Lee County, FL",0401.22,74.4,56.9-75.1,2.995
Florida,"Lee County, FL",0401.23,81.2,79.6-81.6,2.2849
Florida,"Lee County, FL",0401.24,77.3,75.2-77.5,1.9346
Florida,"Lee County, FL",0401.25,81.3,79.6-81.6,2.9034
Florida,"Lee County, FL",0401.26,77.2,75.2-77.5,1.7528
Florida,"Lee County, FL",0401.27,74.5,56.9-75.1,1.8734
Florida,"Lee County, FL",0402.03,80.8,79.6-81.6,1.734
Florida,"Lee County, FL",0402.05,74.5,56.9-75.1,1.9032
Florida,"Lee County, FL",0402.06,83.8,81.7-97.5,3.8969
Florida,"Lee County, FL",0402.07,74.4,56.9-75.1,1.3921
Florida,"Lee County, FL",0402.08,76.4,75.2-77.5,3.498
Florida,"Lee County, FL",0402.09,79.5,77.6-79.5,3.0049
Florida,"Lee County, FL",0402.10,77.1,75.2-77.5,2.8254
Florida,"Lee County, FL",0403.01,,,
Florida,"Lee County, FL",0403.02,74.5,56.9-75.1,3.504
Florida,"Lee County, FL",0403.03,79.7,79.6-81.6,3.5925
Florida,"Lee County, FL",0403.04,75.2,75.2-77.5,1.2676
Florida,"Lee County, FL",0403.05,75,56.9-75.1,1.1077
Florida,"Lee County, FL",0403.08,,,
Florida,"Lee County, FL",0403.09,81.7,81.7-97.5,3.0748
Florida,"Lee County, FL",0403.10,74.5,56.9-75.1,1.4552
Florida,"Lee County, FL",0403.11,79.1,77.6-79.5,1.3754
Florida,"Lee County, FL",0403.12,,,
Florida,"Lee County, FL",0403.13,75.8,75.2-77.5,1.6857
Florida,"Lee County, FL",0403.14,75.2,75.2-77.5,2.5106
Florida,"Lee County, FL",0501.03,76.3,75.2-77.5,3.8195
Florida,"Lee County, FL",0501.04,84.4,81.7-97.5,2.5572
Florida,"Lee County, FL",0501.05,82.4,81.7-97.5,3.4222
Florida,"Lee County, FL",0501.06,80.2,79.6-81.6,1.8449
Florida,"Lee County, FL",0502.03,84.9,81.7-97.5,2.2633
Florida,"Lee County, FL",0502.04,76.5,75.2-77.5,1.8757
Florida,"Lee County, FL",0502.05,78.6,77.6-79.5,2.7191
Florida,"Lee County, FL",0502.06,80.2,79.6-81.6,2.2156
Florida,"Lee County, FL",0502.07,85.2,81.7-97.5,3.8335
Florida,"Lee County, FL",0502.08,76.8,75.2-77.5,1.7996
Florida,"Lee County, FL",0502.09,82.2,81.7-97.5,3.0401
Florida,"Lee County, FL",0503.05,,,
Florida,"Lee County, FL",0503.06,78,77.6-79.5,0.7804
Florida,"Lee County, FL",0503.07,,,
Florida,"Lee County, FL",0503.08,84.7,81.7-97.5,1.9801
Florida,"Lee County, FL",0503.10,,,
Florida,"Lee County, FL",0503.11,81,79.6-81.6,1.4235
Florida,"Lee County, FL",0503.12,78.3,77.6-79.5,0.855
Florida,"Lee County, FL",0503.13,81.7,81.7-97.5,1.7643
Florida,"Lee County, FL",0503.14,81.4,79.6-81.6,1.2818
Florida,"Lee County, FL",0504.00,86.2,81.7-97.5,2.7905
Florida,"Lee County, FL",0505.00,80.6,79.6-81.6,1.8221
Florida,"Lee County, FL",0506.01,76.3,75.2-77.5,2.916
Florida,"Lee County, FL",0506.02,81.4,79.6-81.6,1.2613
Florida,"Lee County, FL",0601.01,,,
Florida,"Lee County, FL",0601.02,,,
Florida,"Lee County, FL",0602.01,,,
Florida,"Lee County, FL",0602.02,,,
Florida,"Lee County, FL",0602.03,80.2,79.6-81.6,1.3374
Florida,"Lee County, FL",0603.00,,,
Florida,"Lee County, FL",0701.01,79.3,77.6-79.5,2.4686
Florida,"Lee County, FL",0701.02,77.8,77.6-79.5,3.4067
Florida,"Lee County, FL",0702.00,77.3,75.2-77.5,1.4412
Florida,"Lee County, FL",0801.00,,,
Florida,"Lee County, FL",0802.02,80.4,79.6-81.6,0.9094
Florida,"Lee County, FL",0802.03,81.2,79.6-81.6,0.9225
Florida,"Lee County, FL",0802.04,85.6,81.7-97.5,2.6989
Florida,"Lee County, FL",0803.00,76.7,75.2-77.5,1.0406
Florida,"Lee County, FL",0901.00,80.2,79.6-81.6,1.2977
Florida,"Lee County, FL",9800.00,,,
Florida,Lee County,9900.00,,,
Florida,"Leon County, FL",0002.00,81.5,79.6-81.6,2.2446
Florida,"Leon County, FL",0003.01,80.6,79.6-81.6,1.5486
Florida,"Leon County, FL",0003.02,79.4,77.6-79.5,1.7647
Florida,"Leon County, FL",0003.03,78.1,77.6-79.5,2.3148
Florida,"Leon County, FL",0004.00,,,
Florida,"Leon County, FL",0005.00,,,
Florida,"Leon County, FL",0006.00,74.2,56.9-75.1,2.0518
Florida,"Leon County, FL",0007.00,78.8,77.6-79.5,1.6251
Florida,"Leon County, FL",0008.00,79.4,77.6-79.5,1.6165
Florida,"Leon County, FL",0009.01,84.1,81.7-97.5,1.6721
Florida,"Leon County, FL",0009.03,75.3,75.2-77.5,1.9805
Florida,"Leon County, FL",0009.04,79.2,77.6-79.5,1.8927
Florida,"Leon County, FL",0009.05,81.3,79.6-81.6,3.7301
Florida,"Leon County, FL",0010.01,73.1,56.9-75.1,1.5651
Florida,"Leon County, FL",0010.02,68.9,56.9-75.1,2.2048
Florida,"Leon County, FL",0011.01,73.8,56.9-75.1,2.4373
Florida,"Leon County, FL",0011.02,70.9,56.9-75.1,2.2596
Florida,"Leon County, FL",0012.00,71.3,56.9-75.1,3.0189
