State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
California,"Los Angeles County, CA",6019.00,75.8,75.2-77.5,2.68
California,"Los Angeles County, CA",6020.02,75.3,75.2-77.5,1.4923
California,"Los Angeles County, CA",6020.03,83.5,81.7-97.5,3.5117
California,"Los Angeles County, CA",6020.04,,,
California,"Los Angeles County, CA",6021.03,75.9,75.2-77.5,1.4053
California,"Los Angeles County, CA",6021.04,82.9,81.7-97.5,3.4132
California,"Los Angeles County, CA",6021.05,78.1,77.6-79.5,2.313
California,"Los Angeles County, CA",6021.06,79,77.6-79.5,1.882
California,"Los Angeles County, CA",6022.00,80.4,79.6-81.6,1.84
California,"Los Angeles County, CA",6023.01,80.2,79.6-81.6,1.5759
California,"Los Angeles County, CA",6023.02,85.2,81.7-97.5,2.5683
California,"Los Angeles County, CA",6024.02,82.6,81.7-97.5,2.3649
California,"Los Angeles County, CA",6024.03,78.9,77.6-79.5,1.63
California,"Los Angeles County, CA",6024.04,78.3,77.6-79.5,2.8237
California,"Los Angeles County, CA",6025.04,76.5,75.2-77.5,2.043
California,"Los Angeles County, CA",6025.05,,,
California,"Los Angeles County, CA",6025.06,76.5,75.2-77.5,2.9601
California,"Los Angeles County, CA",6025.07,76.5,75.2-77.5,1.3406
California,"Los Angeles County, CA",6025.08,77.3,75.2-77.5,2.3784
California,"Los Angeles County, CA",6025.09,77.5,75.2-77.5,1.8921
California,"Los Angeles County, CA",6026.00,79.1,77.6-79.5,1.6543
California,"Los Angeles County, CA",6027.00,77.2,75.2-77.5,1.4391
California,"Los Angeles County, CA",6028.01,76.1,75.2-77.5,2.6681
California,"Los Angeles County, CA",6028.02,77.3,75.2-77.5,1.6565
California,"Los Angeles County, CA",6029.00,76.6,75.2-77.5,1.732
California,"Los Angeles County, CA",6030.01,79.4,77.6-79.5,1.7516
California,"Los Angeles County, CA",6030.04,74.7,56.9-75.1,2.1422
California,"Los Angeles County, CA",6030.05,77.9,77.6-79.5,1.663
California,"Los Angeles County, CA",6030.06,79.4,77.6-79.5,1.0989
California,"Los Angeles County, CA",6031.01,85,81.7-97.5,3.1802
California,"Los Angeles County, CA",6031.02,83.4,81.7-97.5,1.8573
California,"Los Angeles County, CA",6032.00,82.6,81.7-97.5,1.9387
California,"Los Angeles County, CA",6033.01,83.4,81.7-97.5,2.5079
California,"Los Angeles County, CA",6033.02,87,81.7-97.5,2.7144
California,"Los Angeles County, CA",6034.00,80.7,79.6-81.6,1.4773
California,"Los Angeles County, CA",6035.00,80.8,79.6-81.6,1.8298
California,"Los Angeles County, CA",6036.00,83.5,81.7-97.5,2.1414
California,"Los Angeles County, CA",6037.02,81.8,81.7-97.5,2.0927
California,"Los Angeles County, CA",6037.03,80.9,79.6-81.6,2.058
California,"Los Angeles County, CA",6037.04,75.3,75.2-77.5,1.3219
California,"Los Angeles County, CA",6038.01,77.9,77.6-79.5,1.3569
California,"Los Angeles County, CA",6038.02,78.5,77.6-79.5,2.3653
California,"Los Angeles County, CA",6039.00,78.8,77.6-79.5,1.835
California,"Los Angeles County, CA",6040.01,75.9,75.2-77.5,1.2178
California,"Los Angeles County, CA",6040.02,80.7,79.6-81.6,2.8451
California,"Los Angeles County, CA",6041.00,81.5,79.6-81.6,2.4564
California,"Los Angeles County, CA",6099.00,76.4,75.2-77.5,1.8288
California,"Los Angeles County, CA",6200.01,83.3,81.7-97.5,2.2152
California,"Los Angeles County, CA",6200.02,82.5,81.7-97.5,2.0833
California,"Los Angeles County, CA",6201.01,81.1,79.6-81.6,1.7829
California,"Los Angeles County, CA",6201.02,83.9,81.7-97.5,3.0781
California,"Los Angeles County, CA",6202.01,,,
California,"Los Angeles County, CA",6203.01,87,81.7-97.5,2.4609
California,"Los Angeles County, CA",6203.03,82.5,81.7-97.5,1.5249
California,"Los Angeles County, CA",6203.05,85.9,81.7-97.5,3.5437
California,"Los Angeles County, CA",6204.00,83.3,81.7-97.5,1.7342
California,"Los Angeles County, CA",6205.01,79.4,77.6-79.5,0.946
California,"Los Angeles County, CA",6205.21,78.8,77.6-79.5,1.7554
California,"Los Angeles County, CA",6205.22,78.9,77.6-79.5,1.4838
California,"Los Angeles County, CA",6206.01,81.7,81.7-97.5,2.1214
California,"Los Angeles County, CA",6206.02,81.4,79.6-81.6,1.8613
California,"Los Angeles County, CA",6207.01,81.5,79.6-81.6,1.5937
California,"Los Angeles County, CA",6207.02,81.5,79.6-81.6,1.3852
California,"Los Angeles County, CA",6208.00,87.2,81.7-97.5,2.1433
California,"Los Angeles County, CA",6209.01,88.1,81.7-97.5,2.8689
California,"Los Angeles County, CA",6209.04,82.5,81.7-97.5,1.7173
California,"Los Angeles County, CA",6210.01,83.9,81.7-97.5,1.6232
California,"Los Angeles County, CA",6210.02,,,
California,"Los Angeles County, CA",6210.04,82,81.7-97.5,1.6928
California,"Los Angeles County, CA",6211.02,88.4,81.7-97.5,3.8626
California,"Los Angeles County, CA",6211.04,82,81.7-97.5,2.0066
California,"Los Angeles County, CA",6212.01,81,79.6-81.6,1.3934
California,"Los Angeles County, CA",6212.04,81.8,81.7-97.5,1.7672
California,"Los Angeles County, CA",6213.01,84.4,81.7-97.5,1.8054
California,"Los Angeles County, CA",6213.24,81.5,79.6-81.6,1.3885
California,"Los Angeles County, CA",6213.26,80.7,79.6-81.6,1.389
California,"Los Angeles County, CA",6214.00,81.4,79.6-81.6,1.3274
California,"Los Angeles County, CA",6500.01,81.7,81.7-97.5,1.4929
California,"Los Angeles County, CA",6500.03,83.5,81.7-97.5,2.8415
California,"Los Angeles County, CA",6500.04,82.2,81.7-97.5,1.9343
California,"Los Angeles County, CA",6501.01,83,81.7-97.5,1.475
California,"Los Angeles County, CA",6501.02,81.3,79.6-81.6,1.3201
California,"Los Angeles County, CA",6502.00,81.8,81.7-97.5,1.4903
California,"Los Angeles County, CA",6503.00,81.3,79.6-81.6,1.3776
California,"Los Angeles County, CA",6504.01,81.4,79.6-81.6,1.2345
California,"Los Angeles County, CA",6505.01,81.8,81.7-97.5,1.5948
California,"Los Angeles County, CA",6505.02,83,81.7-97.5,1.1983
California,"Los Angeles County, CA",6506.02,81.2,79.6-81.6,1.5594
California,"Los Angeles County, CA",6506.03,84.2,81.7-97.5,1.5932
California,"Los Angeles County, CA",6506.04,82.8,81.7-97.5,3.6315
California,"Los Angeles County, CA",6506.05,80.4,79.6-81.6,1.5367
California,"Los Angeles County, CA",6507.01,80.7,79.6-81.6,1.5713
California,"Los Angeles County, CA",6507.02,82.9,81.7-97.5,1.1937
California,"Los Angeles County, CA",6508.00,84.5,81.7-97.5,1.828
California,"Los Angeles County, CA",6509.01,79.7,79.6-81.6,1.7714
California,"Los Angeles County, CA",6509.02,80.4,79.6-81.6,1.9538
California,"Los Angeles County, CA",6510.01,81.3,79.6-81.6,1.567
California,"Los Angeles County, CA",6510.02,82.8,81.7-97.5,1.3308
California,"Los Angeles County, CA",6511.01,83.9,81.7-97.5,1.4999
California,"Los Angeles County, CA",6511.02,84.6,81.7-97.5,1.4874
California,"Los Angeles County, CA",6512.01,83.5,81.7-97.5,1.6941
California,"Los Angeles County, CA",6512.21,86.2,81.7-97.5,3.1529
California,"Los Angeles County, CA",6512.22,83.5,81.7-97.5,2.4915
California,"Los Angeles County, CA",6513.02,86.1,81.7-97.5,1.6402
California,"Los Angeles County, CA",6513.04,86.9,81.7-97.5,2.0331
California,"Los Angeles County, CA",6514.01,,,
California,"Los Angeles County, CA",6514.02,85.3,81.7-97.5,2.4243
California,"Los Angeles County, CA",6700.01,81,79.6-81.6,1.8932
California,"Los Angeles County, CA",6700.02,77.4,75.2-77.5,1.3808
California,"Los Angeles County, CA",6700.03,78.9,77.6-79.5,1.5872
California,"Los Angeles County, CA",6701.00,80.9,79.6-81.6,2.0251
California,"Los Angeles County, CA",6702.01,82.4,81.7-97.5,1.5204
California,"Los Angeles County, CA",6702.02,83,81.7-97.5,1.7781
California,"Los Angeles County, CA",6703.24,85.3,81.7-97.5,1.756
California,"Los Angeles County, CA",6703.26,86.4,81.7-97.5,1.9096
California,"Los Angeles County, CA",6703.28,83.9,81.7-97.5,1.3776
California,"Los Angeles County, CA",6704.03,81,79.6-81.6,0.6899
California,"Los Angeles County, CA",6704.05,81,79.6-81.6,0.9785
California,"Los Angeles County, CA",6704.06,85.2,81.7-97.5,2.2417
California,"Los Angeles County, CA",6704.07,86.4,81.7-97.5,2.5971
California,"Los Angeles County, CA",6704.11,88.1,81.7-97.5,1.9168
California,"Los Angeles County, CA",6704.13,85.7,81.7-97.5,1.3415
California,"Los Angeles County, CA",6704.16,87,81.7-97.5,2.3789
California,"Los Angeles County, CA",6705.00,,,
California,"Los Angeles County, CA",6706.02,,,
California,"Los Angeles County, CA",6707.01,81.3,79.6-81.6,1.1413
California,"Los Angeles County, CA",6707.02,84.3,81.7-97.5,1.7614
California,"Los Angeles County, CA",7001.01,81.5,79.6-81.6,1.6732
California,"Los Angeles County, CA",7001.02,,,
California,"Los Angeles County, CA",7002.00,,,
California,"Los Angeles County, CA",7003.00,82,81.7-97.5,1.7274
California,"Los Angeles County, CA",7004.00,81.8,81.7-97.5,1.7484
California,"Los Angeles County, CA",7005.01,83.7,81.7-97.5,2.0261
California,"Los Angeles County, CA",7005.02,79.7,79.6-81.6,1.8194
California,"Los Angeles County, CA",7006.00,87.7,81.7-97.5,1.8389
California,"Los Angeles County, CA",7007.00,86,81.7-97.5,2.0086
California,"Los Angeles County, CA",7008.01,,,
California,"Los Angeles County, CA",7008.02,85.2,81.7-97.5,1.2982
California,"Los Angeles County, CA",7009.01,84.2,81.7-97.5,1.9657
California,"Los Angeles County, CA",7009.02,84.2,81.7-97.5,1.4712
California,"Los Angeles County, CA",7010.00,84.4,81.7-97.5,1.0693
California,"Los Angeles County, CA",7011.00,69.7,56.9-75.1,2.6077
California,"Los Angeles County, CA",7012.01,84.2,81.7-97.5,1.2385
California,"Los Angeles County, CA",7012.02,82.1,81.7-97.5,1.7754
California,"Los Angeles County, CA",7013.02,82.3,81.7-97.5,1.7133
California,"Los Angeles County, CA",7013.04,85.1,81.7-97.5,1.5017
California,"Los Angeles County, CA",7014.02,82.8,81.7-97.5,1.8559
California,"Los Angeles County, CA",7015.01,81.5,79.6-81.6,1.0709
California,"Los Angeles County, CA",7015.02,75.3,75.2-77.5,1.0644
California,"Los Angeles County, CA",7016.01,85.3,81.7-97.5,1.6916
California,"Los Angeles County, CA",7016.02,82.3,81.7-97.5,1.85
California,"Los Angeles County, CA",7017.01,83.7,81.7-97.5,2.6015
California,"Los Angeles County, CA",7017.02,78.4,77.6-79.5,2.4424
California,"Los Angeles County, CA",7018.01,80.9,79.6-81.6,2.4979
California,"Los Angeles County, CA",7018.02,83.7,81.7-97.5,3.3776
California,"Los Angeles County, CA",7019.02,81.3,79.6-81.6,1.2011
California,"Los Angeles County, CA",7020.02,85.3,81.7-97.5,2.4861
California,"Los Angeles County, CA",7021.02,81.8,81.7-97.5,1.3782
California,"Los Angeles County, CA",7022.01,85.1,81.7-97.5,2.5932
California,"Los Angeles County, CA",7022.02,82.9,81.7-97.5,1.9356
California,"Los Angeles County, CA",7023.00,81.5,79.6-81.6,1.0032
California,"Los Angeles County, CA",7024.00,80.6,79.6-81.6,1.9048
California,"Los Angeles County, CA",7025.01,81.9,81.7-97.5,1.4461
California,"Los Angeles County, CA",7025.02,85.8,81.7-97.5,2.1208
California,"Los Angeles County, CA",7026.00,,,
California,"Los Angeles County, CA",7027.00,84.3,81.7-97.5,2.2012
California,"Los Angeles County, CA",7028.01,81.3,79.6-81.6,1.7231
California,"Los Angeles County, CA",7028.02,82.5,81.7-97.5,1.8368
California,"Los Angeles County, CA",7028.03,78,77.6-79.5,1.5792
California,"Los Angeles County, CA",7029.01,81.9,81.7-97.5,2.0234
California,"Los Angeles County, CA",7030.01,83.5,81.7-97.5,2.8412
California,"Los Angeles County, CA",7030.02,83.9,81.7-97.5,1.7212
California,"Los Angeles County, CA",7031.00,78.8,77.6-79.5,1.2089
California,"Los Angeles County, CA",7032.00,80.9,79.6-81.6,0.8005
California,"Los Angeles County, CA",8001.01,81.3,79.6-81.6,1.1582
California,"Los Angeles County, CA",8001.02,82.5,81.7-97.5,2.256
California,"Los Angeles County, CA",8002.02,84.1,81.7-97.5,1.773
California,"Los Angeles County, CA",8002.03,83.2,81.7-97.5,1.4534
California,"Los Angeles County, CA",8002.04,,,
California,"Los Angeles County, CA",8003.24,80.6,79.6-81.6,0.9429
California,"Los Angeles County, CA",8003.25,83,81.7-97.5,1.318
California,"Los Angeles County, CA",8003.26,84.6,81.7-97.5,1.5659
California,"Los Angeles County, CA",8003.27,81.6,79.6-81.6,1.2083
California,"Los Angeles County, CA",8003.28,81.4,79.6-81.6,2.0566
California,"Los Angeles County, CA",8003.29,81.5,79.6-81.6,3.4538
California,"Los Angeles County, CA",8003.30,81.8,81.7-97.5,1.7542
California,"Los Angeles County, CA",8003.31,81.4,79.6-81.6,2.2965
California,"Los Angeles County, CA",8003.32,83.1,81.7-97.5,1.6624
California,"Los Angeles County, CA",8004.06,86.4,81.7-97.5,3.1946
California,"Los Angeles County, CA",8004.08,86.8,81.7-97.5,2.2999
California,"Los Angeles County, CA",8004.10,81.7,81.7-97.5,1.4885
California,"Los Angeles County, CA",8005.04,81.5,79.6-81.6,1.0824
California,"Los Angeles County, CA",8005.06,84.7,81.7-97.5,2.4816
California,"Los Angeles County, CA",9001.02,,,
California,"Los Angeles County, CA",9001.03,75.4,75.2-77.5,2.0473
California,"Los Angeles County, CA",9001.04,75.5,75.2-77.5,1.6915
California,"Los Angeles County, CA",9002.01,77.6,77.6-79.5,2.6885
California,"Los Angeles County, CA",9003.00,77.8,77.6-79.5,2.1535
California,"Los Angeles County, CA",9005.01,74.4,56.9-75.1,1.1489
California,"Los Angeles County, CA",9005.04,73.6,56.9-75.1,1.1063
California,"Los Angeles County, CA",9005.05,77.4,75.2-77.5,2.6996
California,"Los Angeles County, CA",9005.06,77.8,77.6-79.5,2.1762
California,"Los Angeles County, CA",9005.07,74.1,56.9-75.1,1.1961
California,"Los Angeles County, CA",9005.08,80.9,79.6-81.6,2.5899
California,"Los Angeles County, CA",9006.02,74.1,56.9-75.1,1.5084
California,"Los Angeles County, CA",9006.05,74.8,56.9-75.1,1.598
California,"Los Angeles County, CA",9006.06,74.4,56.9-75.1,2.5017
California,"Los Angeles County, CA",9006.07,72.8,56.9-75.1,1.8308
California,"Los Angeles County, CA",9006.08,76.9,75.2-77.5,3.0527
California,"Los Angeles County, CA",9006.09,76.1,75.2-77.5,2.1052
California,"Los Angeles County, CA",9007.01,73.1,56.9-75.1,1.6401
California,"Los Angeles County, CA",9007.03,72.7,56.9-75.1,1.3691
California,"Los Angeles County, CA",9007.04,,,
California,"Los Angeles County, CA",9007.05,76.1,75.2-77.5,1.1204
California,"Los Angeles County, CA",9008.03,77.9,77.6-79.5,1.8103
California,"Los Angeles County, CA",9008.04,72.6,56.9-75.1,1.639
California,"Los Angeles County, CA",9008.05,73.6,56.9-75.1,1.3058
California,"Los Angeles County, CA",9008.06,74.9,56.9-75.1,2.0885
California,"Los Angeles County, CA",9009.00,75.6,75.2-77.5,1.8559
California,"Los Angeles County, CA",9010.03,,,
California,"Los Angeles County, CA",9010.04,80.1,79.6-81.6,1.5293
California,"Los Angeles County, CA",9010.07,75.9,75.2-77.5,2.15
California,"Los Angeles County, CA",9010.08,78.4,77.6-79.5,1.4456
California,"Los Angeles County, CA",9010.09,78,77.6-79.5,0.9242
California,"Los Angeles County, CA",9010.10,77.7,77.6-79.5,1.7573
California,"Los Angeles County, CA",9010.11,79.9,79.6-81.6,1.8949
California,"Los Angeles County, CA",9011.01,79.7,79.6-81.6,2.4912
California,"Los Angeles County, CA",9011.02,82.6,81.7-97.5,2.9891
California,"Los Angeles County, CA",9012.05,77.5,75.2-77.5,1.0609
California,"Los Angeles County, CA",9012.09,75.3,75.2-77.5,3.7215
California,"Los Angeles County, CA",9012.10,79.5,77.6-79.5,2.0373
California,"Los Angeles County, CA",9012.13,78,77.6-79.5,3.9375
California,"Los Angeles County, CA",9100.01,75.1,56.9-75.1,1.1953
California,"Los Angeles County, CA",9100.02,78.5,77.6-79.5,2.3374
California,"Los Angeles County, CA",9101.01,,,
California,"Los Angeles County, CA",9102.01,81.2,79.6-81.6,1.6204
California,"Los Angeles County, CA",9102.02,80,79.6-81.6,2.7491
California,"Los Angeles County, CA",9102.05,80.9,79.6-81.6,3.5174
California,"Los Angeles County, CA",9102.06,81.9,81.7-97.5,3.2859
California,"Los Angeles County, CA",9102.07,81.6,79.6-81.6,2.6136
California,"Los Angeles County, CA",9102.08,79.9,79.6-81.6,1.9676
California,"Los Angeles County, CA",9102.09,,,
California,"Los Angeles County, CA",9102.10,83.6,81.7-97.5,3.8897
California,"Los Angeles County, CA",9103.01,77.5,75.2-77.5,1.425
California,"Los Angeles County, CA",9103.02,78.6,77.6-79.5,1.8749
California,"Los Angeles County, CA",9104.01,84,81.7-97.5,2.8839
California,"Los Angeles County, CA",9104.02,74,56.9-75.1,1.8758
California,"Los Angeles County, CA",9104.03,74.6,56.9-75.1,3.8688
California,"Los Angeles County, CA",9104.04,77.5,75.2-77.5,2.8801
California,"Los Angeles County, CA",9105.01,75.4,75.2-77.5,2.4042
California,"Los Angeles County, CA",9105.02,78.5,77.6-79.5,2.688
California,"Los Angeles County, CA",9105.04,80.2,79.6-81.6,3.1969
California,"Los Angeles County, CA",9105.05,81.2,79.6-81.6,3.0478
California,"Los Angeles County, CA",9106.01,79.6,79.6-81.6,2.45
California,"Los Angeles County, CA",9106.02,78.2,77.6-79.5,2.642
California,"Los Angeles County, CA",9106.03,80.6,79.6-81.6,2.1866
California,"Los Angeles County, CA",9106.05,76.8,75.2-77.5,1.9911
California,"Los Angeles County, CA",9106.06,79.6,79.6-81.6,2.9914
California,"Los Angeles County, CA",9107.05,77.3,75.2-77.5,1.2867
California,"Los Angeles County, CA",9107.06,76.7,75.2-77.5,1.4963
California,"Los Angeles County, CA",9107.07,76.6,75.2-77.5,1.9478
California,"Los Angeles County, CA",9107.09,78.2,77.6-79.5,1.3956
California,"Los Angeles County, CA",9107.11,76,75.2-77.5,1.4413
California,"Los Angeles County, CA",9107.12,78.7,77.6-79.5,1.9274
California,"Los Angeles County, CA",9107.13,77.9,77.6-79.5,2.114
California,"Los Angeles County, CA",9107.14,77,75.2-77.5,2.4357
California,"Los Angeles County, CA",9107.15,79.5,77.6-79.5,1.829
California,"Los Angeles County, CA",9107.16,83.9,81.7-97.5,3.9245
California,"Los Angeles County, CA",9108.04,76.5,75.2-77.5,1.7847
California,"Los Angeles County, CA",9108.05,76.3,75.2-77.5,1.2363
California,"Los Angeles County, CA",9108.07,80,79.6-81.6,1.3267
California,"Los Angeles County, CA",9108.08,80.8,79.6-81.6,3.0459
California,"Los Angeles County, CA",9108.09,82,81.7-97.5,3.3679
California,"Los Angeles County, CA",9108.10,81.9,81.7-97.5,2.7024
California,"Los Angeles County, CA",9108.11,,,
California,"Los Angeles County, CA",9108.12,,,
California,"Los Angeles County, CA",9108.13,76.7,75.2-77.5,1.4992
California,"Los Angeles County, CA",9110.01,83.8,81.7-97.5,3.0125
California,"Los Angeles County, CA",9200.11,,,
California,"Los Angeles County, CA",9200.12,80.6,79.6-81.6,2.5037
California,"Los Angeles County, CA",9200.13,83.2,81.7-97.5,1.7559
California,"Los Angeles County, CA",9200.15,86.9,81.7-97.5,3.1458
California,"Los Angeles County, CA",9200.16,,,
California,"Los Angeles County, CA",9200.17,83,81.7-97.5,2.1993
California,"Los Angeles County, CA",9200.18,80.2,79.6-81.6,1.534
California,"Los Angeles County, CA",9200.20,80.9,79.6-81.6,2.7314
California,"Los Angeles County, CA",9200.23,80,79.6-81.6,2.7135
California,"Los Angeles County, CA",9200.26,,,
California,"Los Angeles County, CA",9200.28,80.8,79.6-81.6,3.9288
California,"Los Angeles County, CA",9200.29,80.3,79.6-81.6,1.9884
California,"Los Angeles County, CA",9200.30,81.1,79.6-81.6,2.2852
California,"Los Angeles County, CA",9200.31,82.2,81.7-97.5,1.5948
California,"Los Angeles County, CA",9200.32,79.3,77.6-79.5,1.6042
California,"Los Angeles County, CA",9200.33,,,
California,"Los Angeles County, CA",9200.34,78.9,77.6-79.5,1.9888
California,"Los Angeles County, CA",9200.35,80.2,79.6-81.6,2.6776
California,"Los Angeles County, CA",9200.36,78,77.6-79.5,1.6522
California,"Los Angeles County, CA",9200.37,,,
California,"Los Angeles County, CA",9200.38,74.9,56.9-75.1,3.836
California,"Los Angeles County, CA",9200.39,81.1,79.6-81.6,1.58
California,"Los Angeles County, CA",9200.40,77.7,77.6-79.5,1.5028
California,"Los Angeles County, CA",9200.41,,,
California,"Los Angeles County, CA",9200.42,79.9,79.6-81.6,1.5089
California,"Los Angeles County, CA",9200.43,82.2,81.7-97.5,1.7256
California,"Los Angeles County, CA",9200.44,83.6,81.7-97.5,3.0993
California,"Los Angeles County, CA",9200.45,82.4,81.7-97.5,1.7519
California,"Los Angeles County, CA",9201.02,81.6,79.6-81.6,2.5691
California,"Los Angeles County, CA",9201.04,81.3,79.6-81.6,3.149
California,"Los Angeles County, CA",9201.06,79.8,79.6-81.6,2.1701
California,"Los Angeles County, CA",9201.07,,,
California,"Los Angeles County, CA",9201.08,,,
California,"Los Angeles County, CA",9201.09,84.3,81.7-97.5,1.5865
California,"Los Angeles County, CA",9201.10,,,
California,"Los Angeles County, CA",9201.11,79.6,79.6-81.6,1.5017
California,"Los Angeles County, CA",9201.12,81.2,79.6-81.6,1.4302
California,"Los Angeles County, CA",9201.14,81.3,79.6-81.6,1.7412
California,"Los Angeles County, CA",9201.15,82.6,81.7-97.5,2.1477
California,"Los Angeles County, CA",9201.16,84.9,81.7-97.5,3.9632
California,"Los Angeles County, CA",9201.18,81,79.6-81.6,2.8414
California,"Los Angeles County, CA",9201.19,82.2,81.7-97.5,2.0887
California,"Los Angeles County, CA",9202.00,,,
California,"Los Angeles County, CA",9203.03,,,
California,"Los Angeles County, CA",9203.12,81.2,79.6-81.6,1.3923
California,"Los Angeles County, CA",9203.13,81.2,79.6-81.6,1.704
California,"Los Angeles County, CA",9203.14,83.3,81.7-97.5,1.8266
California,"Los Angeles County, CA",9203.22,86.6,81.7-97.5,2.4502
California,"Los Angeles County, CA",9203.26,83.3,81.7-97.5,2.0263
California,"Los Angeles County, CA",9203.28,81.2,79.6-81.6,1.5879
California,"Los Angeles County, CA",9203.29,79.4,77.6-79.5,1.427
California,"Los Angeles County, CA",9203.30,89.1,81.7-97.5,2.7541
California,"Los Angeles County, CA",9203.31,,,
California,"Los Angeles County, CA",9203.32,82.4,81.7-97.5,3.926
California,"Los Angeles County, CA",9203.34,82.9,81.7-97.5,1.7098
California,"Los Angeles County, CA",9203.36,82.4,81.7-97.5,3.4873
California,"Los Angeles County, CA",9203.37,77.7,77.6-79.5,3.0555
California,"Los Angeles County, CA",9203.38,81.3,79.6-81.6,1.4807
California,"Los Angeles County, CA",9203.39,81.4,79.6-81.6,2.1683
California,"Los Angeles County, CA",9301.01,,,
California,"Los Angeles County, CA",9302.00,,,
California,"Los Angeles County, CA",9303.01,,,
California,"Los Angeles County, CA",9304.01,,,
California,"Los Angeles County, CA",9800.01,,,
California,"Los Angeles County, CA",9800.02,,,
California,"Los Angeles County, CA",9800.03,,,
California,"Los Angeles County, CA",9800.04,,,
California,"Los Angeles County, CA",9800.05,,,
California,"Los Angeles County, CA",9800.06,,,
California,"Los Angeles County, CA",9800.07,,,
California,"Los Angeles County, CA",9800.08,,,
California,"Los Angeles County, CA",9800.09,,,
California,"Los Angeles County, CA",9800.10,,,
California,"Los Angeles County, CA",9800.13,,,
California,"Los Angeles County, CA",9800.14,,,
California,"Los Angeles County, CA",9800.15,,,
California,"Los Angeles County, CA",9800.18,,,
California,"Los Angeles County, CA",9800.19,,,
California,"Los Angeles County, CA",9800.20,,,
California,"Los Angeles County, CA",9800.21,,,
California,"Los Angeles County, CA",9800.22,,,
California,"Los Angeles County, CA",9800.23,,,
California,"Los Angeles County, CA",9800.24,,,
California,"Los Angeles County, CA",9800.25,,,
California,"Los Angeles County, CA",9800.26,,,
California,"Los Angeles County, CA",9800.28,,,
California,"Los Angeles County, CA",9800.30,,,
California,"Los Angeles County, CA",9800.31,,,
California,"Los Angeles County, CA",9800.33,,,
California,Los Angeles County,9901.00,,,
California,Los Angeles County,9902.00,,,
California,Los Angeles County,9903.00,,,

